indice_tiempo,ica_importaciones_brasil,ica_importaciones_paraguay,ica_importaciones_uruguay,ica_importaciones_venezuela,ica_importaciones_total_mercosur,ica_importaciones_bolivia,ica_importaciones_chile,ica_importaciones_colombia,ica_importaciones_mexico,ica_importaciones_peru,ica_importaciones_alianza_pacifico,ica_importaciones_ecuador,ica_importaciones_resto_al,ica_importaciones_total_resto_al,ica_importaciones_canada,ica_importaciones_estados_unidos,ica_importaciones_alemania,ica_importaciones_autria,ica_importaciones_belgica,ica_importaciones_espana,ica_importaciones_francia,ica_importaciones_italia,ica_importaciones_paises_bajos,ica_importaciones_polonia,ica_importaciones_portugal,ica_importaciones_reino_unido,ica_importaciones_resto_ue_28,ica_importaciones_total_ue_28,ica_importaciones_suiza,ica_importaciones_india,ica_importaciones_rusia,ica_importaciones_china,ica_importaciones_corea,ica_importaciones_indonesia,ica_importaciones_japon,ica_importaciones_tailandia,ica_importaciones_taiwan,ica_importaciones_vietnam,ica_importaciones_resto_pacifico,ica_importaciones_total_pacifico,ica_importaciones_israel,ica_importaciones_australia,ica_importaciones_nueva_zelanda,ica_importaciones_angola,ica_importaciones_argelia,ica_importaciones_egipto,ica_importaciones_marruecos,ica_importaciones_sudafrica,ica_importaciones_resto_africa,ica_importaciones_total_africa,ica_importaciones_resto_mundo,ica_importaciones_totales,ica_participacion_importaciones_aladi_total,ica_importaciones_asean,ica_importaciones_medio_oriente,ica_participacion_import_mercado_comun_centroamericano,ica_participacion_importaciones_can_total,ica_importaciones_total_nafta
1993-10-01,336.260303,6.535897,32.261599,2.413381,377.47118,9.311442,43.104549,2.756461,27.460734,1.38691,74.708654,5.366098,6.304172,473.161546,12.674519,279.384971,69.799477,12.934003,8.207581,47.813932,88.766826,81.587598,11.022604,2.357679,1.476175,33.268231,381.767229,24.533123,15.600278,4.690325,6.795879,88.476568,56.623397,3.966109,93.426825,5.322792,24.296766,0.0,21.823927,293.936384,2.354756,27.164722,0.795962,0.0,0.0,0.151149,0.721147,8.507308,0.291054,9.670658,62.287267,1570.284496,468.139557,31.112828,2.667393,0.580913,18.820911,319.520224
1993-11-01,360.338332,5.473171,35.691466,3.122906,404.625875,9.037936,40.97394,2.380519,26.509122,2.258631,72.122212,8.093518,6.840344,500.719885,16.916167,351.388761,83.432258,6.070711,9.09038,56.441734,99.145021,98.354323,10.46887,0.02944,2.392343,41.316459,439.322497,32.580958,21.915757,4.881513,12.402796,97.637721,64.385958,4.901682,103.501762,4.803697,25.352767,0.0,21.627488,322.211075,4.840285,1.262705,1.280586,0.0,0.0,0.148681,0.10586,7.65604,6.022283,13.932864,66.717681,1757.792572,495.652964,31.332867,5.002993,0.654335,21.770604,394.813282
1993-12-01,336.453894,4.792975,27.683793,2.180393,371.111055,9.664506,37.159842,2.678482,22.872157,1.615753,64.326234,8.663556,7.545077,461.310428,12.185016,357.324134,75.117499,6.630153,10.202276,73.659837,95.647785,112.605905,11.645602,4.712548,1.554733,45.371348,468.888215,31.740529,26.317747,5.404376,3.99338,64.355996,45.764869,2.860942,88.096148,3.986187,22.1129,0.000208,18.804654,245.981904,5.153084,2.204521,0.839805,0.0,0.0,0.053452,0.229393,9.196512,1.846224,11.325581,64.782046,1665.710237,455.824286,25.651991,5.28981,0.721701,22.622297,392.381307
1994-01-01,309.294519,3.937568,26.704448,2.084735,342.02127,8.821134,34.281747,3.699301,14.320102,0.880524,53.181674,8.470577,3.24312,415.737775,12.613751,365.123245,112.268736,5.355453,9.595451,47.810886,96.688411,122.820634,10.164676,2.188805,1.059445,31.998892,462.81191,22.860521,20.314863,3.513093,4.401064,50.305318,51.29879,5.853869,76.497903,3.471444,21.918798,0.0,12.95619,222.302312,3.095537,8.065649,0.985345,0.0,0.0,0.037977,0.098261,6.505278,2.350856,8.992372,50.28112,1578.238036,413.852728,22.281503,3.273546,0.23547,21.871536,392.057098
1994-02-01,301.58247,3.792805,20.312523,1.336804,327.024602,7.710601,29.082999,4.965722,16.887581,0.81125,51.747552,6.939592,9.744825,403.167172,8.613703,374.564827,70.773796,5.161581,9.832269,48.576904,87.456752,84.887554,8.774482,3.803,1.46996,40.271235,384.428839,23.421306,15.235339,5.827749,6.982962,52.537574,47.294682,3.773278,74.560659,3.953211,19.43586,0.053846,15.456598,217.065708,3.551082,12.880021,0.352083,0.0,0.01303,0.402724,0.162076,5.333763,0.148428,6.060021,48.306379,1487.035885,396.648045,23.236933,3.673074,0.385363,20.427165,400.066111
1994-03-01,365.584694,5.037878,31.564922,2.917392,405.104886,9.148642,44.469645,6.272976,22.416686,0.84694,74.006247,10.231204,11.258389,509.749368,14.240694,442.746529,93.932383,6.257042,8.545168,57.038022,99.095543,128.250145,15.420216,1.208172,2.648742,64.182238,505.695844,29.118173,19.024998,3.795382,6.07426,69.500307,58.632907,3.831783,84.283858,4.111738,33.112635,0.08053,19.635821,273.189579,5.232019,1.553133,2.515633,0.0,0.0,0.476317,0.169073,5.652116,8.123212,14.420718,51.610122,1849.848279,509.426766,27.659872,5.242562,0.541795,26.499762,479.403909
1994-04-01,358.397564,4.963386,32.809807,2.274688,398.445445,10.151826,44.554817,2.698486,26.943733,0.943496,75.140532,10.654375,10.84978,505.241958,22.352962,301.820796,111.763376,4.937955,11.043048,72.679328,107.859832,127.387247,12.310594,0.3302,4.463617,48.798874,533.046464,31.472393,23.745021,5.285247,9.397074,75.887687,52.074965,6.512556,81.468974,4.245536,24.142861,0.0573,20.031566,264.421445,3.246853,13.106439,0.914351,0.0,0.0,0.056773,0.154346,6.874997,0.111222,7.197338,62.043641,1751.819589,500.235629,30.846958,3.331245,2.199926,24.448183,351.117491
1994-05-01,368.887088,5.399046,29.677678,1.30417,405.267982,11.81713,49.312642,3.944835,24.246576,2.038325,79.542378,6.793751,18.174121,521.595362,14.280981,312.353196,99.749778,6.163741,10.998382,58.571925,112.309792,145.388892,11.948713,3.134403,4.660175,45.641169,522.776096,24.209126,16.375284,3.89064,5.854371,71.638983,48.081538,6.193782,89.65964,3.75535,30.372638,0.114125,17.870926,267.686982,4.968707,2.794836,3.62027,0.0,0.000468,0.043345,0.108396,6.296558,1.60553,8.054297,56.703564,1740.954586,519.648342,27.934304,5.35073,1.092448,24.594041,350.880753
1994-06-01,383.962385,5.029507,25.565531,13.944902,428.502325,12.309527,47.289668,5.011466,28.753606,2.20456,83.2593,6.335104,8.913488,539.319744,12.272654,338.083986,108.595799,9.603215,9.698637,66.376957,125.677155,138.520361,17.441134,2.456089,2.411683,49.945903,560.090492,29.363559,19.721317,5.233374,13.705229,73.570947,43.627748,5.731547,78.669645,3.226702,26.036394,0.131119,19.122362,250.116464,5.451559,6.942583,2.258203,0.0,0.0,0.304382,0.032985,9.699553,3.788006,13.824926,68.774367,1835.794898,537.918719,28.212818,5.521703,0.51124,25.860657,379.1042
1994-07-01,344.695017,4.495154,47.9724,1.96374,399.126311,12.941624,46.762083,8.356122,17.521689,1.442942,74.082836,6.486402,14.9848,507.621973,13.930454,295.97774,110.300558,9.091673,14.901231,66.088863,162.87378,132.210966,11.433037,2.150656,6.331388,51.227837,599.981393,33.371404,23.629444,3.555832,13.476048,62.317722,47.92432,4.607698,74.166004,3.931409,25.757296,0.181054,19.057904,237.943407,4.719401,1.708792,3.911019,0.0,0.0,0.103991,0.08924,5.037559,9.669783,14.900573,54.610907,1775.966983,503.044779,27.778202,9.811213,0.936625,29.22709,327.429883
1994-08-01,442.353173,4.794671,40.991703,4.403707,492.543254,13.31987,51.733885,5.545613,19.617579,3.631459,80.528536,6.185099,8.824081,601.40084,14.386781,358.280128,115.581069,8.573552,12.073111,66.863178,228.84257,181.540686,15.232798,5.945104,10.32784,50.922862,730.300722,34.397952,27.235655,8.408221,7.230157,70.968747,51.049693,6.104561,92.155783,4.289541,28.54928,0.018956,30.165691,283.302252,4.986733,2.395618,0.835023,0.0,0.005127,0.042753,0.16098,13.844017,13.409822,27.462699,36.605143,2102.829972,597.838789,40.578749,8.285222,1.704176,28.682041,392.284488
1994-09-01,356.687605,6.470817,40.749082,4.011569,407.919073,12.644769,47.769712,4.472317,19.948462,1.940442,74.130933,5.676512,4.85652,505.227807,14.627283,356.547774,105.033431,8.608295,11.426169,46.82853,121.424963,131.886222,14.277818,1.308412,2.459245,36.748485,511.123037,31.121467,23.610589,5.996014,4.017142,75.789154,47.5901,5.796646,84.494764,4.021611,22.269436,0.02442,22.901896,262.888027,4.963818,10.700843,0.490136,0.0,6.526456,0.614749,0.277857,9.508379,11.330327,28.257768,37.563842,1766.01408,503.85587,32.744573,9.383326,1.953635,24.73404,391.120572
1994-10-01,366.121939,5.803345,31.696035,1.827242,405.448561,12.540355,47.474106,5.50183,26.150225,3.936926,83.063087,7.540477,6.176927,514.769407,22.841355,412.799441,110.619607,10.268074,12.943826,68.299486,150.981506,111.361094,15.608021,2.416406,5.541185,36.707332,553.851929,29.105392,21.952407,6.669383,7.189184,79.183811,41.382002,5.568429,76.099629,4.31454,25.360754,0.135007,22.960924,255.005096,4.240847,1.806711,0.572756,0.001303,0.0,0.216189,0.17682,9.159954,2.009497,11.563763,26.741267,1840.003546,511.437048,32.9789,4.449146,1.011481,29.519588,461.791021
1994-11-01,384.462028,6.194438,35.609899,2.386128,428.652493,11.649326,47.133927,7.009962,22.25508,3.560263,79.959232,8.448029,7.816577,536.525657,15.611526,397.065087,108.876166,6.513473,15.65986,87.917109,135.753933,123.390671,22.359337,1.527337,6.001779,50.19302,594.577384,36.384699,27.06778,7.589603,2.932205,87.531898,45.053903,4.42322,76.0372,4.558177,23.947869,0.212608,18.463838,260.228713,6.97121,6.276338,1.093794,0.0,7.813166,0.213817,0.234388,8.387874,0.407346,17.056591,18.857094,1891.852982,531.532424,27.657843,7.160123,1.103323,30.66758,434.931693
1994-12-01,343.046007,7.382832,31.778964,3.947479,386.155282,10.273167,51.255459,2.788659,27.707262,2.094089,83.845469,8.995046,4.941438,494.210402,13.907735,375.22159,127.55198,8.513072,28.369284,82.537521,184.566313,162.451503,20.360197,1.959512,10.966589,60.823826,725.866587,37.76679,15.672535,6.945208,6.755165,68.431906,36.507403,5.261784,98.178938,3.810108,27.267812,0.053008,19.992977,259.503936,6.731819,1.355053,1.3249,0.0,0.0,0.028657,0.104309,12.890564,18.479164,31.502694,30.898918,1969.896542,491.651846,29.117877,6.80435,0.56166,24.150961,416.836587
1995-01-01,313.40152,13.202038,21.679682,2.529238,350.812478,11.225527,44.135593,3.50405,24.598319,0.982377,73.220339,7.557746,3.045909,445.861999,18.28543,401.248449,98.35152,5.24438,16.095744,68.17065,102.510558,124.321938,14.17553,2.907907,6.853451,58.586181,530.502528,33.284669,19.560442,6.572746,8.344457,53.779313,39.351306,4.458215,74.519809,4.231088,21.514263,0.09526,16.985492,214.934746,4.31281,14.345746,3.257111,0.0,3.79856,0.103874,0.207704,5.96753,13.841131,23.918799,26.765476,1717.910739,445.093827,25.770055,4.346249,0.365745,23.2697,444.132198
1995-02-01,315.206066,9.52502,28.695683,3.714187,357.140956,9.862724,39.603469,3.017939,28.455434,2.204339,73.281181,7.942571,6.653187,454.880619,22.557257,370.351531,87.62093,6.8856,10.771365,61.80904,93.815104,101.405834,15.219378,1.276183,6.254848,46.69911,462.392603,30.635211,15.427487,4.663029,16.487078,56.017089,33.94578,3.78804,60.278249,3.773308,19.56709,0.100027,14.678198,192.147781,6.916889,24.95554,1.881895,0.0,9.159705,0.102234,0.123656,9.476255,0.516297,19.378147,37.504389,1629.544245,450.395013,22.339573,6.978581,0.244243,23.027573,421.364222
1995-03-01,392.935444,8.911658,33.386627,7.28512,442.518849,10.630573,54.079071,10.294368,39.344783,3.840509,107.558731,10.229016,3.17537,574.112539,18.185207,351.815573,137.805192,7.03207,23.646181,90.283537,88.730342,130.550825,15.556987,2.539363,8.780683,66.078617,600.205735,29.201938,21.54323,7.161607,12.519434,62.044125,43.826071,6.256769,64.927016,7.013718,20.599706,0.268591,24.965031,229.901027,4.718136,1.604541,5.737736,0.0,0.0,0.150004,5.417028,11.277872,12.569094,29.413998,33.695169,1890.613932,574.744054,38.504109,4.796067,0.277118,34.994466,409.345497
1995-04-01,301.721168,7.522793,19.332441,8.259471,336.835873,9.402069,36.469515,3.137116,30.652032,1.548658,71.807321,7.675677,1.060047,426.780987,16.843641,306.86874,108.747514,9.694619,13.496485,71.876592,86.647294,91.517791,17.370507,0.376678,5.967628,37.290944,474.951867,31.965815,18.119017,2.517378,7.513422,44.228703,26.372483,5.351654,52.984819,4.197832,16.17763,0.045171,21.904646,171.262938,3.422765,12.760972,1.110389,0.0,5.606164,0.078927,0.14452,9.029444,3.420694,18.279749,24.745544,1485.177409,426.78357,31.499303,6.424754,0.204617,21.76352,354.364413
1995-05-01,366.799911,10.4026,23.913872,5.659042,406.775425,12.095677,46.854522,3.8593,41.940551,2.486755,95.141128,7.883773,3.769106,525.665109,21.802715,344.437232,106.381665,7.20309,24.458496,92.344201,91.452748,117.851106,19.884507,4.032696,6.167862,59.3057,562.118066,33.035995,15.259344,4.395796,8.771753,61.403679,31.213246,5.318516,47.392109,3.005613,16.774459,0.238215,20.241505,185.587342,3.561879,3.160786,4.15821,1.940624,0.0,0.134212,0.232105,10.69194,0.557615,13.556496,29.338424,1721.813152,523.999904,28.804298,6.448717,0.521108,26.325505,408.180498
1995-06-01,344.129851,10.105362,22.716483,3.543254,380.49495,11.585957,39.524986,5.275571,41.403343,4.436624,90.640524,9.497328,2.8366730000000002,495.055432,15.147577,300.008701,97.043373,6.864889,19.172039,84.409149,76.791872,99.533741,38.071977,2.516823,2.702794,48.509744,510.343855,34.727454,17.89328,3.955824,4.238271,47.232682,23.253547,5.757363,48.435166,3.749955,16.527855,0.313492,17.105748,162.375808,4.920447,17.515931,1.994155,1.145363,0.0,0.189687,0.118122,11.063091,2.867382,15.383645,24.285853,1573.118779,493.706203,26.940648,5.407806,0.375882,30.79548,356.559621
1995-07-01,346.431918,9.969787,18.461706,3.937491,378.800902,11.84172,33.030922,2.041863,22.723933,5.031742,62.82846,7.945273,2.297437,463.713792,21.049297,279.344354,111.649084,7.946798,26.459461,81.17069,66.831369,97.996656,16.147463,1.324858,1.582929,35.523443,484.156961,37.52421,19.024758,4.3431,6.215826,50.43185,35.118155,4.510853,55.607894,3.299019,16.408014,0.263051,18.248436,183.887272,7.176332,1.107142,0.760489,0.130865,0.000413,0.106364,0.125901,4.268631,15.499517,20.131691,27.870733,1518.781747,462.445753,26.321359,7.338157,0.263459,26.860598,323.117584
1995-08-01,397.884904,11.665762,24.217612,4.095777,437.864055,13.388034,39.780739,4.970599,36.166007,3.247877,84.165222,5.791209,2.394771,543.603291,22.673951,333.438642,106.20544,7.534659,35.031726,86.485433,88.827354,102.464109,17.996428,1.716641,6.946788,59.752542,551.915944,38.954824,23.121251,5.915261,4.453169,51.676692,27.673826,6.619306,54.717042,3.364825,20.889529,0.466168,19.226855,184.634243,5.605455,6.798665,1.356091,1.805952,0.005651,0.138481,0.043354,12.416154,9.874614,24.284206,36.03142,1743.831589,542.056166,29.679118,7.384253,0.627737,27.397719,392.276388
1995-09-01,343.538503,13.018462,20.372123,3.853464,380.782552,11.395687,39.9533,4.337984,28.085987,3.348483,75.725754,7.580068,5.186054,480.670115,43.594688,358.113649,87.697814,10.573226,15.532856,59.98812,90.784552,82.708803,17.040185,2.004208,1.277953,46.361677,451.856614,37.88722,22.241488,5.857792,7.135133,63.989554,29.087901,8.617187,62.270731,3.98484,20.891219,0.233432,17.345443,206.420307,5.433113,19.045335,2.836814,0.797909,0.000433,0.055888,0.172991,8.943654,8.639665,18.61054,32.734285,1654.549873,476.337789,30.195253,5.533502,0.888468,26.662222,429.794324
1995-10-01,354.468591,16.317442,25.073848,0.800233,396.660114,11.218946,47.070036,3.795558,25.240623,2.879318,78.985535,7.538391,4.327014,498.73,38.434,364.062313,116.761876,7.450086,15.159673,84.39017,88.897706,90.644352,15.021783,1.314907,4.100368,59.110608,524.130603,41.279074,19.56676,6.124026,3.183382,63.192997,21.909769,5.417645,66.10724,3.733405,19.850789,0.32703,15.643924,196.182799,5.656955,4.860074,2.122766,0.0,0.0,0.150645,0.05519,14.935275,5.452379,20.593489,68.728047,1752.375214,495.431808,25.122047,10.250014,0.341889,25.432213,427.736936
1995-11-01,368.34528,13.90477,25.212167,0.849868,408.312085,11.026195,46.894417,3.664496,25.320225,2.51713,78.396268,7.70748,5.542407,510.984435,17.155661,414.392482,107.928775,7.616401,11.706422,68.118069,101.588689,112.999875,21.329106,2.562562,3.164045,76.998026,548.908363,34.896393,29.088388,5.515821,4.548571,75.256761,27.337805,6.717702,60.952788,6.210326,20.953997,0.633538,20.010032,218.072949,5.634766,5.118302,1.717257,0.0,0.0,0.086231,0.228062,10.75908,17.336292,28.409665,43.479433,1833.026093,507.387114,33.571598,7.797019,0.912411,24.915301,456.868368
1995-12-01,331.112974,15.295242,23.82586,1.756815,371.990891,11.438654,46.418213,3.028123,32.49319,1.340095,83.279621,13.469123,8.737633,488.915922,17.799543,353.231992,84.463456,7.494766,12.539863,80.687445,62.68954,106.944379,12.33245,1.5306,0.784691,52.099633,452.238244,30.671421,14.707932,5.330609,2.231489,54.988594,23.054765,6.115037,62.629696,5.218459,18.773946,0.148577,14.248577,185.177651,4.804578,10.521655,2.13348,0.0,0.000222,0.036751,0.131151,15.646061,7.960527,23.774712,40.071913,1600.93972,483.573869,25.73065,6.971788,0.438596,29.275995,403.524725
1996-01-01,344.84742,11.741337,20.691962,2.165638,379.446357,10.679298,45.198463,3.787229,27.00758,1.388151,77.381423,7.795185,5.651092,480.953355,21.137799,352.195086,99.723018,7.444419,8.01903,76.092307,81.590053,98.399631,14.627937,2.944029,6.280106,69.415352,523.659169,59.123287,19.340018,5.07371,14.751359,48.035699,25.823723,5.542911,52.402239,4.507167,27.268477,0.282832,10.222786,174.085834,8.289508,14.168253,2.272169,0.0,0.0,0.019644,0.135203,11.01366,11.012592,22.181099,43.838727,1681.946086,477.315145,20.5571,10.043224,1.246897,23.649863,400.340465
1996-02-01,333.517704,14.741603,21.128884,10.008967,379.397158,9.666685,34.489267,2.656557,22.171462,2.21315,61.530436,7.863765,3.399887,461.857931,19.167795,317.649144,101.779296,5.240772,18.058379,74.627235,63.874649,81.64728,17.057122,2.013724,4.692779,71.908668,474.262199,33.362295,16.765487,5.927565,2.45605,42.534082,23.14315,4.999416,47.164733,4.979174,20.777408,0.254551,13.517493,157.370007,5.303689,3.558268,3.033292,0.0,0.0,0.113157,1.356083,11.088892,2.161568,14.7197,40.021349,1522.092476,459.733122,23.765441,8.133379,1.040343,22.400157,358.988401
1996-03-01,413.070433,13.621368,25.964431,2.786228,455.44246,10.525967,44.618517,3.594489,38.722172,1.624092,88.55927,8.976882,10.861106,574.365685,14.733373,368.282077,92.837338,5.144331,19.391813,96.707067,98.194253,109.30896,15.249546,1.076826,2.609839,64.499511,540.366923,35.347439,17.72359,4.292508,8.280126,53.353936,25.32931,7.214176,51.876962,6.066468,20.662091,0.613381,17.035744,182.152068,5.409582,3.658581,0.895005,0.0,0.0,0.097643,0.272896,6.10804,0.954889,7.433468,54.076764,1781.66975,564.441113,30.929769,7.201117,1.345932,24.72143,421.737622
1996-04-01,414.260379,12.950365,28.108727,10.08946,465.408931,10.499523,44.210154,4.076216,33.022444,1.7627,83.071514,8.119883,2.05303,569.152881,21.416412,403.907586,95.678641,7.807681,17.661828,85.499976,81.653191,100.311334,17.782727,4.135471,1.690842,48.477394,490.04006,29.340975,19.567214,6.72185,8.439547,52.338573,30.251142,7.50366,54.473334,5.406755,21.986425,0.233346,16.850379,189.043614,5.600576,8.502535,0.954667,0.0,7.138438,0.088367,0.090254,6.779389,4.452862,18.54931,71.03893,1812.935182,567.628087,29.998985,7.333384,0.388856,24.458322,458.346442
1996-05-01,442.411277,14.387378,24.566829,5.634922,487.000406,11.393087,52.877707,3.731288,45.443545,3.182721,105.235261,8.336581,7.684899,619.650234,17.40783,371.285622,109.577804,12.601825,22.410995,88.333196,74.833191,110.63823,23.639437,3.239378,1.724973,64.593841,555.044424,43.451554,19.327918,5.977536,14.482459,72.897222,28.670044,6.488271,57.203025,4.519792,24.556868,0.402894,18.786109,213.524225,5.341511,3.86374,0.747849,0.0,0.0,0.054845,0.269091,6.745569,19.032834,26.102339,63.442997,1916.198684,613.052811,30.218163,11.617858,0.790969,26.643677,434.136997
1996-06-01,441.314961,13.431926,29.843502,22.400864,506.991253,11.837688,39.771858,3.666811,56.300763,2.223565,101.962997,5.990301,12.886912,639.669151,18.407151,421.045179,107.354177,5.190708,19.293762,96.389167,78.357548,142.462904,19.424397,1.627736,1.829405,52.720837,569.208013,44.557372,24.123184,5.19814,6.190998,60.774978,39.702139,6.419605,52.144022,5.343083,22.036231,0.413312,18.772666,205.606036,6.077645,6.445201,0.99404,0.0,6.468252,0.202005,4.928945,5.241691,15.926517,32.76741,60.69832,1996.430468,628.521013,30.949171,6.181785,0.596799,23.718365,495.753093
1996-07-01,520.221967,14.233792,23.797209,31.25926,589.512228,13.987865,48.660091,4.444938,55.80213,3.426297,112.333456,6.970804,5.50254,728.306893,41.115487,442.417355,126.968867,8.837115,25.70831,86.462341,128.111165,171.377397,30.715002,1.224956,1.31658,59.941737,678.862329,38.198859,25.809183,7.697104,9.117473,69.707863,38.726099,5.824368,66.228231,6.249258,26.017372,0.527712,20.565671,233.846574,8.314018,9.853398,1.989155,0.0,11.751134,0.02249,3.467316,9.423676,14.003153,38.667769,65.020095,2291.016833,725.009386,33.170106,8.478933,0.678245,28.829904,539.334972
